epoch,dataset,run,val_epoch_ce,val_epoch_nll
146,iam,"Task: HTR, Repr: Point-5",0.4474558490262905,
147,iam,"Task: HTR, Repr: Point-5",0.4341558604173257,
148,iam,"Task: HTR, Repr: Point-5",0.4350659679359113,
149,iam,"Task: HTR, Repr: Point-5",0.4299993502422118,
150,iam,"Task: HTR, Repr: Point-5",0.4276238495195416,
151,iam,"Task: HTR, Repr: Point-5",0.4403258667025768,
152,iam,"Task: HTR, Repr: Point-5",0.4314469703486268,
153,iam,"Task: HTR, Repr: Point-5",0.4363519402456955,
154,iam,"Task: HTR, Repr: Point-5",0.4245251077161709,
155,iam,"Task: HTR, Repr: Point-5",0.4551189659346997,
156,iam,"Task: HTR, Repr: Point-5",0.4409526351472022,
157,iam,"Task: HTR, Repr: Point-5",0.4343148696590478,
158,iam,"Task: HTR, Repr: Point-5",0.4333217383270532,
159,iam,"Task: HTR, Repr: Point-5",0.437425724427465,
160,iam,"Task: HTR, Repr: Point-5",0.4224659036582624,
161,iam,"Task: HTR, Repr: Point-5",0.4174048959369391,
162,iam,"Task: HTR, Repr: Point-5",0.4361773007352587,
163,iam,"Task: HTR, Repr: Point-5",0.4327177959428707,
164,iam,"Task: HTR, Repr: Point-5",0.434175096976925,
165,iam,"Task: HTR, Repr: Point-5",0.4445765572534481,
166,iam,"Task: HTR, Repr: Point-5",0.4574814908941027,
167,iam,"Task: HTR, Repr: Point-5",0.4429867183658439,
168,iam,"Task: HTR, Repr: Point-5",0.4362621198237782,
169,iam,"Task: HTR, Repr: Point-5",0.4391032041798175,
170,iam,"Task: HTR, Repr: Point-5",0.4062343808546872,
171,iam,"Task: HTR, Repr: Point-5",0.4166845389654938,
172,iam,"Task: HTR, Repr: Point-5",0.4193181909725699,
173,iam,"Task: HTR, Repr: Point-5",0.4478361102896677,
174,iam,"Task: HTR, Repr: Point-5",0.4446663967740368,
175,iam,"Task: HTR, Repr: Point-5",0.4162955481401632,
176,iam,"Task: HTR, Repr: Point-5",0.4251025029471223,
177,iam,"Task: HTR, Repr: Point-5",0.4210608840828211,
178,iam,"Task: HTR, Repr: Point-5",0.4245231764417299,
179,iam,"Task: HTR, Repr: Point-5",0.4373554220082055,
180,iam,"Task: HTR, Repr: Point-5",0.4244261988451783,
181,iam,"Task: HTR, Repr: Point-5",0.419770392943436,
182,iam,"Task: HTR, Repr: Point-5",0.4211082878247113,
183,iam,"Task: HTR, Repr: Point-5",0.4160543319205163,
184,iam,"Task: HTR, Repr: Point-5",0.4220455750613145,
185,iam,"Task: HTR, Repr: Point-5",0.4452739391528385,
186,iam,"Task: HTR, Repr: Point-5",0.4188452209805099,
187,iam,"Task: HTR, Repr: Point-5",0.4145002390297366,
188,iam,"Task: HTR, Repr: Point-5",0.4304707923405607,
189,iam,"Task: HTR, Repr: Point-5",0.4249004217940317,
190,iam,"Task: HTR, Repr: Point-5",0.4506503402347296,
191,iam,"Task: HTR, Repr: Point-5",0.4629581062726572,
192,iam,"Task: HTR, Repr: Point-5",0.4159004184561716,
193,iam,"Task: HTR, Repr: Point-5",0.4415819741470713,
194,iam,"Task: HTR, Repr: Point-5",0.4314984998232882,
195,iam,"Task: HTR, Repr: Point-5",0.409640748526009,
196,iam,"Task: HTR, Repr: Point-5",0.4210868620536697,
197,iam,"Task: HTR, Repr: Point-5",0.435267664177317,
198,iam,"Task: HTR, Repr: Point-5",0.4221536504550719,
199,iam,"Task: HTR, Repr: Point-5",0.444877866288306,
0,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",2.408230915875502,
1,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",2.214388521624283,
2,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",2.108032033477031,
3,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",2.048819562079201,
4,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.9863911648871189,
5,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.938254927245664,
6,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.908819648581491,
7,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.868278130679063,
8,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.849787950515747,
9,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.81603596747761,
10,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.798330738510884,
11,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.774492911889519,
12,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.751069191475989,
13,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.7534988614874831,
14,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.7477169725256911,
15,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.730233143752729,
16,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.726953461136616,
17,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.714527863851735,
18,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.722187514036474,
19,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.7183304185598671,
20,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.718005820059441,
21,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.715687597301644,
22,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.749850820487654,
23,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.752959330317,
24,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.750499235072606,
25,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.7689544298279452,
26,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.780174792652399,
27,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.785703665773634,
28,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.825794147773528,
29,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.857151264875708,
30,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.833464918002276,
31,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.8390956327948769,
32,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.854012751243484,
33,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.8874282400373,
34,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.902602291442979,
35,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.9269214650275,
36,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.942121722328831,
37,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.907396704378262,
38,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.930185403622372,
39,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.959638135533937,
40,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.9202226081364588,
41,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.98508079287032,
42,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.888808001934642,
43,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.886970808808233,
44,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.925287789022419,
45,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.862087024769313,
46,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.865206228175633,
47,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.856099790250751,
48,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.802834237125558,
49,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.858235109020287,
50,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.800804084455463,
51,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.705807460865504,
52,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.67885933627545,
53,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.690889620445144,
54,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.636666605170344,
55,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.57935819827335,
56,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.520435642188704,
57,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.501775402418325,
58,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.50096118114364,
59,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.4103745490732331,
60,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.403775520727668,
61,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.352026197272287,
62,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.322609536244836,
63,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.301743111979794,
64,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.247276338053421,
65,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.230717341664811,
66,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.2084292332891011,
67,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.154180566189994,
68,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.176483260913634,
69,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.091980688168969,
70,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.065078925079023,
71,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.053713074872191,
72,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.010967716364793,
73,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.008504254717222,
74,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",1.009792326201855,
75,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.9527575533154984,
76,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.9468517546922388,
77,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.957715995714698,
78,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.9221242775379772,
79,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.8790492474193304,
80,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.905442412470428,
81,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.8746523747981434,
82,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.8783345835309633,
83,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.8417210360647926,
84,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.90051523144816,
85,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.8125929446287559,
86,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7858616214402965,
87,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.8025666282210552,
88,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.8350352074058962,
89,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7762496857575967,
90,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7875801677435217,
91,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7545422634608309,
92,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7542213621273847,
93,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7307184069928988,
94,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7371400787796772,
95,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7250360002819921,
96,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7276288136629991,
97,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7149341790608956,
98,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7306100075513544,
99,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.7013692318553656,
100,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6872001567357023,
101,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6994803304403601,
102,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6719212914016884,
103,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6966787203097008,
104,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6759870577026421,
105,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6534408561780419,
106,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6474706068844862,
107,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6394630376721772,
108,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6681962130774914,
109,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6303844833877724,
110,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6291432321911127,
111,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6288858303721522,
112,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.632370177708881,
113,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6167860505446582,
114,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6058432594151564,
115,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6034593284130096,
116,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6022273281090696,
117,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5969102806608442,
118,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6158672839822904,
119,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6174385446897694,
120,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.6109286009425848,
121,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5940480425324238,
122,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5951021653665624,
123,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5714676724353307,
124,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.59287386041292,
125,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5774244582149345,
126,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5587967436918071,
127,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5708700976741146,
128,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.570134033619518,
129,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5780758244890563,
130,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5730537923289017,
131,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5571158112774433,
132,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5530210573908309,
133,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5611376581897198,
134,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5591915619205421,
135,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5534919399610707,
136,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5520875315431139,
137,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.519039233385677,
138,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5492967971613709,
139,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5295900605933767,
140,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5217036227105369,
141,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5114714566250922,
142,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5220674784250663,
143,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5298713042702473,
144,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5092584473986022,
145,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5077446472476905,
146,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5223974682075877,
147,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5061544465347075,
148,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5268696592727178,
149,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4998456185132685,
150,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5046720051429641,
151,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5239682109423087,
152,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.490794065132947,
153,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4927124788223858,
154,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5021712171359801,
155,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.5151553225349372,
156,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4861754586159344,
157,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4935456132385093,
158,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4840418914674033,
159,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4816341681379667,
160,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.50465381439303,
161,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4803471137100542,
162,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4919127108345569,
163,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4648584861990432,
164,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4747051000595093,
165,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4886500201594662,
166,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4726898086742616,
167,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4797128930058278,
168,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.499058658388299,
169,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4777258323951507,
170,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4853927451120296,
171,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4729900150231912,
172,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4716444401673868,
173,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4575102572709742,
174,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4680775706197174,
175,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4631678705484095,
176,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4643724804193201,
177,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4787579569178568,
178,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4843467994475029,
179,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4584726405815339,
180,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4582321391978734,
181,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4510738043717935,
182,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4802025199775964,
183,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4493327757842104,
184,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.454812206432853,
185,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4670510787359426,
186,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4495069762350808,
187,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4473310339618737,
188,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4671808653314349,
189,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4490908203830182,
190,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4848008663721488,
191,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.447805899129787,
192,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4376245678310663,
193,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4495652133310345,
194,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4577328953104959,
195,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4556562019066072,
196,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4492432407929864,
197,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4450638420145276,
198,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4464525479665944,
199,iam,"Task: HTR, Repr: ScribeTokens-8 (vocab_size: 32000)",0.4524965680820841,
0,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.290914698822857,
1,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.241530013411013,
2,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.208439382788253,
3,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.18318039097198,
4,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.159735019892862,
5,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.155621058320346,
6,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.143045523395277,
7,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.138343556286538,
8,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.134640713260598,
9,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.132012275800313,
10,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.122561944674139,
11,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.122521798904628,
12,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.122087831366552,
13,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.113337765001271,
14,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.11911580333971,
15,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.110806746025608,
16,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.112562617210493,
17,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.108513675323905,
18,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.109351732959486,
19,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.105139667040681,
20,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.104623056437871,
21,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.110685662047504,
22,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.101561454877461,
23,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.102274156596563,
24,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.100598655334891,
25,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.098859362406273,
26,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.098099388488351,
27,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.097349656771307,
28,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.096681771213061,
29,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.0955518304485174,
30,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.095545311496682,
31,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.092779590658946,
32,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.096365066423808,
33,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.093093081696392,
34,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.091246977244338,
35,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.089856663795366,
36,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.093323668388472,
37,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.092996767122451,
38,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.090925739236074,
39,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.091850796790972,
40,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.090909840309457,
41,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.086076645001973,
42,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.084453510911497,
43,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.083900601896521,
44,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.088789090718309,
45,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.084511867941242,
46,deepwriting,"Task: HTG_SFT, Repr: RelTokens-8 (vocab_size: 32000)",5.086656041341286,
